amount,transaction_hour,merchant_type,location,account_age,is_fraud
80.62031336106298,17,Groceries,International,3316,0
94.99913718221057,6,Dining,Local,3115,1
68.76071547719395,8,Online Subscription,International,2166,0
15.907442492102623,3,Groceries,Domestic,2654,0
55.579532252669395,22,Groceries,Local,1348,0
163.47807573004408,23,Retail,Local,198,0
164.3953484504535,9,Crypto,Domestic,1506,0
50.57797826972016,17,Retail,Local,2299,0
92.4564309999532,22,Retail,Local,1017,0
32.247892532751585,15,Retail,International,2516,0
35.42901506244481,11,Online Subscription,Local,832,0
3.497523755550383,18,Crypto,Local,3197,0
340.58529491432444,23,Retail,Local,1573,0
35.49258698840864,21,Dining,Domestic,3575,0
38.725068721690526,2,Travel,Local,104,0
49.19259815435947,7,Crypto,Local,2033,0
20.44309027531089,18,Groceries,Local,1258,0
152.94086912704543,8,Retail,Domestic,2121,0
11.717414608294778,18,Online Subscription,Domestic,2082,0
21.61562195818809,16,Retail,Local,3435,0
155.24286704863925,12,Dining,Domestic,1186,0
62.250204709692916,1,Retail,Local,923,0
184.62342254903913,3,Groceries,Local,720,0
122.2717140678174,10,Dining,DarkWeb,1284,1
44.361405445500864,1,Crypto,Local,2524,1
157.82857495696535,3,Retail,International,337,1
18.541178605473345,3,Travel,Domestic,1513,0
115.31333466036669,19,Online Subscription,Local,1740,0
86.21081242095126,0,Retail,Domestic,197,0
46.77031182943026,10,Online Subscription,Local,995,1
138.95305325423843,22,Groceries,Local,3302,0
307.5798316792228,1,Retail,Domestic,100,0
1022.5090146488351,18,Retail,Domestic,2654,1
140.38326606950096,7,Retail,Local,2111,0
77.80495000773449,22,Groceries,Domestic,1358,0
38.2739267138196,19,Groceries,International,1021,0
44.57828532991661,3,Groceries,Local,2958,0
97.93183460355921,15,Retail,Domestic,2332,0
68.65854895536803,14,Crypto,Local,1743,0
367.688038715037,4,Crypto,Local,876,1
68.90002593999077,4,Groceries,International,1623,1
70.12770999750627,14,Dining,Local,3210,0
72.56294087759439,22,Groceries,Domestic,2586,0
271.7516685999917,16,Dining,Local,419,0
157.81155151805538,2,Online Subscription,Local,1314,1
142.85331619195154,17,Electronics,Domestic,1794,0
61.002056974138256,10,Groceries,Local,991,0
255.48333443064882,5,Groceries,Local,2475,0
5.867870118380237,11,Groceries,International,684,0
306.95577029178185,21,Dining,International,751,0
107.84666024071643,16,Online Subscription,Local,1452,0
76.18703889295146,13,Retail,Local,43,0
103.12465953508249,5,Online Subscription,Local,2036,0
165.12921114638115,9,Retail,Domestic,3380,0
1.9271407025433613,15,Groceries,Local,1646,0
307.8345012450344,17,Groceries,Local,147,0
88.78895508280719,19,Groceries,Domestic,817,0
63.00304536529487,5,Online Subscription,Local,2429,0
22.317739174496044,18,Online Subscription,Local,1775,0
86.82963930490074,2,Online Subscription,Local,1727,0
102.87294529226799,11,Groceries,Domestic,3188,0
77.5382989613992,15,Online Subscription,Local,1489,0
170.28837275300268,2,Groceries,Local,844,0
81.94111658536923,15,Groceries,Domestic,3016,0
488.2437736285009,3,Dining,Domestic,3279,1
137.17292334909962,19,Dining,Local,1077,0
247.1316767748876,12,Online Subscription,Local,3170,0
17.371556044846546,3,Retail,Local,3100,0
75.94819077765408,3,Groceries,Local,213,0
61.612590590214744,6,Groceries,Local,1973,0
126.41505685490007,20,Groceries,Local,2705,0
296.1147555922036,11,Groceries,Domestic,2805,0
12.236542990320277,1,Groceries,Local,2296,0
11.301469881698091,15,Online Subscription,Local,1514,0
284.886042827911,6,Groceries,Local,2898,1
35.90048412377122,18,Online Subscription,International,1560,0
165.73375897261843,10,Dining,Local,765,0
117.42078822644977,0,Dining,Domestic,3404,0
268.3686769649133,8,Dining,Local,3009,0
20.044951354334792,4,Online Subscription,Domestic,3108,0
20.85189506369924,16,Retail,Local,3269,0
122.06633565418488,0,Groceries,Local,3482,0
438.8712047924692,16,Electronics,Domestic,2232,1
80.42093998691362,11,Groceries,Local,67,0
59.38858810904598,12,Electronics,Local,2081,0
139.97331798001724,23,Groceries,Local,1191,0
399.85338588725256,10,Online Subscription,Local,2388,0
272.0343649309119,12,Retail,Domestic,2746,0
810.0063658739532,12,Retail,Local,1548,0
3.424072714190632,5,Groceries,Local,1269,0
17.96255736246221,21,Groceries,Local,1510,0
141.0367141367236,5,Online Subscription,Local,596,0
257.7009011434403,19,Travel,Local,849,0
50.372179827851085,20,Retail,Local,2091,1
41.009901305194546,9,Dining,Local,2667,0
231.95242526971583,18,Groceries,Domestic,3597,0
8.705055130769374,2,Retail,Local,2505,1
69.15840224055438,6,Groceries,Domestic,1875,0
105.72504708925091,4,Groceries,Domestic,602,0
123.26599618845187,7,Retail,Local,2164,0
195.6326069752419,4,Dining,Local,2949,0
65.7398703461653,11,Groceries,Local,106,0
142.2772907363742,3,Groceries,Local,685,0
132.057270211536,18,Retail,Domestic,3417,0
118.98361871906964,17,Groceries,Domestic,1413,0
153.4491945626149,2,Travel,Local,2583,1
45.05415093951799,6,Dining,Local,2851,0
13.267111725646654,7,Groceries,Domestic,2289,0
19.050910261515497,14,Online Subscription,Local,96,0
38.153030050582814,20,Retail,International,3382,0
104.03146949747158,16,Dining,Local,125,0
275.302873561727,18,Dining,Local,234,0
181.2439896572069,3,Groceries,Domestic,689,0
233.4134401501452,15,Retail,Local,582,0
64.84275053212055,12,Dining,Domestic,2040,0
77.79181438390897,11,Online Subscription,Local,1230,0
75.05257350545934,3,Retail,Domestic,2281,0
31.955442417296197,11,Retail,International,120,0
9.475583886607104,16,Online Subscription,Local,3549,0
134.07524879526918,8,Retail,Local,2679,0
679.4632650586568,11,Dining,Domestic,22,0
27.377583281315047,14,Dining,International,2809,0
7.171455880504785,19,Groceries,Domestic,1236,0
226.80019142394588,1,Online Subscription,International,2952,0
43.670405917065246,8,Online Subscription,Local,2523,0
265.47956569551616,13,Groceries,International,2745,0
182.5772827235405,3,Travel,Local,1520,0
436.91157354399314,3,Retail,Local,839,0
78.87242229114975,5,Dining,Local,2236,1
162.69302326282772,23,Groceries,Domestic,3255,0
93.78256967797236,4,Dining,Local,418,0
149.37669213793265,23,Retail,International,553,0
89.5662007100531,16,Groceries,International,2588,0
31.35508060653431,12,Dining,Domestic,3605,0
106.36021202484153,19,Crypto,Local,1098,0
112.80221623622066,16,Online Subscription,Local,36,0
249.58716249000676,18,Retail,Local,1997,0
199.49884702822547,22,Retail,Domestic,1434,0
163.50362166029672,0,Groceries,Local,531,0
18.052020269200643,20,Crypto,Domestic,1798,0
191.27537096132204,16,Electronics,Local,688,0
104.06365193783816,21,Retail,Domestic,3087,1
336.78834688422677,2,Groceries,Local,1646,0
378.61749314222266,13,Groceries,Domestic,1133,0
8.51041043390836,11,Groceries,Local,2172,0
257.75535288958775,14,Retail,Local,1329,0
5.763947221618791,5,Groceries,International,3090,0
68.63292957462166,19,Retail,Local,2132,0
117.23119170878522,21,Retail,International,705,0
24.043060109939436,1,Groceries,Local,918,0
205.74858875351956,3,Online Subscription,Local,3260,0
1.2584700492624485,12,Groceries,Local,3236,0
27.696466144466875,12,Online Subscription,DarkWeb,2416,1
130.40993754471978,22,Dining,DarkWeb,2442,0
187.96792487631024,21,Dining,Local,2068,0
372.6935883129356,22,Groceries,Local,1020,0
183.3697360968113,16,Crypto,Domestic,2024,1
167.11034105875,5,Retail,Domestic,1990,0
75.21575988011804,10,Dining,Domestic,1787,0
0.19278766624140434,18,Groceries,Domestic,2161,0
19.202154558588237,15,Retail,Local,1341,0
114.71405455304475,7,Groceries,Domestic,2405,0
168.64947379279593,0,Crypto,Domestic,3222,1
81.05059717093422,9,Crypto,Local,836,0
196.7777017593358,1,Online Subscription,Domestic,772,0
110.67847543501435,18,Crypto,International,1619,0
11.560700769076766,13,Groceries,Domestic,2461,0
31.981999987109624,2,Groceries,Local,2874,0
274.88555386269155,22,Groceries,Local,2106,0
193.6000419956654,23,Groceries,Local,3126,0
337.7296055641142,8,Crypto,Local,3612,0
18.759204570611132,22,Groceries,International,1385,1
694.1512487429194,7,Travel,Local,717,0
35.245743056493744,10,Online Subscription,Domestic,423,0
1.7774713153756263,14,Dining,Local,1081,0
894.1658546156953,5,Groceries,Local,64,1
49.49950319090049,1,Groceries,Local,2334,0
165.40183555312834,0,Groceries,Local,2390,0
29.1619714921887,2,Dining,Local,2557,0
130.20672601166004,22,Dining,Domestic,1458,0
351.5657394261756,17,Retail,Domestic,3510,0
57.889340849654175,13,Online Subscription,Local,2583,0
166.4148817817011,16,Dining,Local,3602,0
31.220431929268265,1,Groceries,Domestic,81,1
147.04256975736314,18,Online Subscription,Domestic,2429,0
61.52274004559892,21,Dining,Local,2742,0
35.587941834124834,8,Groceries,Local,2696,0
56.35290234345424,7,Online Subscription,Local,416,0
29.555790817218316,9,Electronics,Local,2667,1
348.2898186054549,8,Electronics,Local,2182,0
75.92220867747754,7,Groceries,Local,2760,0
42.21113078119948,6,Retail,International,2934,0
89.24195223056809,21,Groceries,Local,559,0
57.96769086361431,23,Crypto,Domestic,223,1
204.63253308363116,5,Groceries,Local,2163,0
532.210727380501,1,Groceries,International,2374,0
86.44699773661898,8,Travel,Domestic,2244,0
296.02824934428054,8,Crypto,Domestic,1015,1
125.15929438956458,18,Retail,Domestic,1019,1
25.660187300259977,8,Groceries,Domestic,2297,0
175.97907710443178,1,Dining,Local,226,0
108.05756180437125,18,Online Subscription,Local,2331,0
157.73348269876604,15,Retail,International,2498,0
330.66558589550334,21,Groceries,Domestic,3126,0
87.0892223310341,13,Groceries,Local,1678,0
347.1646821327035,19,Travel,Domestic,2793,0
208.34610079323463,23,Retail,Local,487,0
100.59192724718204,0,Online Subscription,Local,1174,0
138.656803583373,12,Dining,Domestic,3128,0
59.08558439909616,21,Retail,Local,2258,0
616.5463961445863,1,Crypto,Local,316,0
165.10018336784907,21,Dining,Local,1587,0
6.7255773941300685,13,Retail,International,400,1
59.31724542789003,0,Groceries,International,1516,0
146.45167220125765,14,Groceries,Local,1152,0
8.697333553361979,17,Online Subscription,Local,769,0
3.626106475928704,8,Online Subscription,Local,1036,0
89.68216103933186,21,Retail,Domestic,24,0
60.67512640507857,7,Groceries,Domestic,2174,0
86.51773519719913,6,Groceries,Local,331,0
45.71270103267888,8,Electronics,Domestic,1195,0
26.9978375454821,8,Groceries,Domestic,105,0
175.26351419939724,10,Online Subscription,Local,3293,0
108.40837236739158,3,Groceries,Local,2016,0
33.500450093594694,6,Electronics,Local,3129,0
57.7588317157484,20,Electronics,Local,1685,1
134.40261012385477,6,Groceries,Local,3624,0
11.245607891352474,3,Online Subscription,Local,2081,0
23.929042537227957,11,Groceries,Local,1185,0
11.410004043015167,16,Groceries,Local,1948,0
250.95040234449996,19,Dining,Domestic,1132,0
209.3967044560678,2,Retail,DarkWeb,3044,1
209.94520144118886,8,Dining,Domestic,2113,1
188.98909096710884,4,Retail,Domestic,3148,0
166.02030060516165,19,Groceries,Domestic,3118,0
97.22375353031474,15,Groceries,Local,1953,0
154.19993814504195,7,Retail,Local,1477,0
5.86751033079517,20,Retail,Local,2498,0
145.7167822348775,15,Retail,Local,1956,0
225.67907592394587,18,Retail,Domestic,3032,0
104.07962374437686,15,Travel,Local,950,0
66.36138105926503,17,Dining,Domestic,434,0
48.7404688525424,14,Groceries,Local,1971,0
154.41977542976545,23,Retail,Local,626,0
177.0390269259449,17,Retail,International,3380,0
307.153761345085,13,Retail,Local,3055,0
62.85873010457949,23,Retail,Local,405,0
220.3029737797848,15,Dining,Local,1660,0
123.61000920415844,4,Groceries,Local,143,0
321.6277206342662,7,Retail,Domestic,2807,0
112.55674454441989,15,Groceries,Domestic,288,0
109.35652032150598,20,Dining,Local,72,0
129.36880967286407,0,Dining,Domestic,407,0
207.53392871490382,10,Dining,Domestic,1819,0
501.54039447567976,10,Retail,Local,554,0
11.461442362812223,1,Groceries,Local,1288,0
8.237282486080181,21,Crypto,Domestic,3293,0
416.00916678972504,18,Online Subscription,Domestic,779,0
113.2136989092684,23,Dining,Local,1941,0
143.13900993039798,4,Groceries,Local,1779,1
98.78972024552624,2,Groceries,Local,1068,0
14.750693514983352,22,Retail,Local,3495,0
219.21048500234485,7,Dining,Local,990,0
206.288116491762,3,Groceries,International,289,0
56.03029728546535,12,Dining,Domestic,2048,0
54.844216750226465,21,Retail,Domestic,781,0
272.8770438858337,13,Retail,Local,3108,0
11.266289449888054,0,Retail,Local,538,0
319.42736641648213,4,Travel,Local,458,1
44.49060120168076,20,Groceries,Local,3366,0
134.83569291592178,6,Retail,Local,1124,0
412.31718699918366,22,Groceries,Local,1175,0
170.03763680670275,5,Retail,Local,1160,0
80.27538403476548,14,Retail,Domestic,1806,0
175.45223359298757,14,Groceries,Domestic,3352,0
63.23451724787879,7,Dining,Local,1399,0
48.70553145754756,1,Online Subscription,Domestic,3538,0
856.316747026139,13,Groceries,Domestic,3496,0
208.4190438171006,15,Dining,Local,3566,0
155.22735065029732,22,Electronics,Local,1689,0
65.84311834476368,9,Retail,Domestic,3190,0
7.561551985379469,14,Online Subscription,Local,3028,0
4.732404661911103,22,Online Subscription,Domestic,2457,0
121.17642178761848,3,Groceries,Local,1041,0
215.34331471795844,11,Groceries,Local,644,0
115.62713194318299,9,Online Subscription,Local,251,0
275.62503611118694,1,Online Subscription,Domestic,1621,0
5.099695480271691,3,Groceries,DarkWeb,1748,1
68.53399036566742,19,Dining,Local,879,0
40.58842616278597,5,Dining,Local,105,0
88.93365189464588,13,Online Subscription,Local,2897,0
11.269383687996699,22,Dining,Domestic,1635,0
462.29696377193983,2,Electronics,Domestic,3113,0
37.896552623045906,14,Crypto,Local,2620,0
383.2500145784604,0,Online Subscription,International,1623,0
83.24096384003842,18,Retail,Domestic,2517,0
635.2908567861488,0,Dining,Local,555,0
121.13508602252055,12,Groceries,Local,1974,0
400.68441675031863,7,Retail,Local,1844,0
0.8045018631454138,17,Dining,Domestic,533,0
206.89114265156383,21,Dining,Local,3493,0
350.0349950706309,2,Retail,Domestic,634,0
22.574703058927184,22,Dining,Domestic,978,0
15.159771719901926,17,Online Subscription,Domestic,504,0
82.89633336582796,19,Dining,Local,1708,0
406.98709117762843,8,Groceries,International,3283,0
117.25957037019647,5,Dining,Local,2181,0
112.4438094032291,19,Crypto,International,957,1
22.819978152458724,1,Online Subscription,Local,1324,0
0.11847343818608032,3,Groceries,International,219,1
249.22031977327055,17,Dining,Domestic,3462,0
13.747336458869876,6,Electronics,International,3057,0
150.70675476290924,10,Groceries,Local,1358,0
369.09028088608466,4,Groceries,Local,387,0
35.10260231909678,7,Groceries,Local,3649,0
164.16592732781635,10,Retail,Local,2719,0
12.295202699154496,23,Dining,Local,951,0
138.85844027528472,19,Groceries,International,3373,0
26.856749359737083,19,Retail,Domestic,114,0
199.74454262492856,14,Groceries,Local,2871,0
53.765322801811905,23,Retail,International,60,0
93.37283779040331,2,Retail,Domestic,927,0
137.2302149047323,6,Dining,International,755,1
28.1797479068165,23,Groceries,International,2163,0
203.0089311996362,7,Retail,Domestic,295,0
54.0680986117758,10,Dining,Local,1404,0
162.87152495925469,9,Dining,DarkWeb,616,0
25.84672289729025,19,Retail,Local,1584,0
174.76939127076756,8,Retail,Domestic,2128,0
20.57723372458615,14,Groceries,Domestic,1051,0
83.10081359598853,19,Groceries,Local,3508,0
42.5945638411122,23,Groceries,Domestic,1257,0
206.97245794382272,21,Retail,Local,254,0
45.57883306315626,4,Retail,Local,1389,0
320.2016716706125,14,Online Subscription,Local,1412,0
333.59410901285753,3,Online Subscription,Domestic,2986,0
32.805759005174274,4,Travel,Local,2421,1
142.72783244120922,14,Dining,Domestic,347,0
13.77086001717138,16,Dining,Domestic,3510,0
74.52290060338959,22,Online Subscription,Domestic,1161,0
187.40920511069865,7,Groceries,Domestic,3225,0
161.5672148587525,18,Dining,Local,344,0
147.0047034750172,8,Groceries,Local,2106,0
49.80589287148171,9,Electronics,Local,220,0
71.2282948017483,4,Dining,Local,1042,0
16.295906905882436,9,Groceries,Local,2476,0
190.42227366805517,21,Retail,Local,842,0
105.14327660530259,0,Groceries,Domestic,1201,0
185.04404232487357,21,Electronics,Local,1580,0
42.94116450618252,23,Dining,Domestic,3554,0
58.831602055028085,3,Retail,Local,1518,0
61.01834849149518,20,Dining,International,486,0
3.911931588906292,4,Online Subscription,Local,1739,0
62.565658766685104,22,Travel,Domestic,974,0
243.91482076394882,6,Online Subscription,Local,2551,0
341.389277268324,22,Online Subscription,Local,2670,0
109.5396306813727,4,Groceries,Local,1958,0
91.18356749463527,19,Electronics,Local,705,0
4.696453712121475,7,Retail,International,849,0
317.0482351934795,16,Travel,Local,1009,0
1.9643381327112517,0,Retail,Local,640,0
434.38325855308017,21,Groceries,Domestic,3082,0
100.77134484059516,17,Retail,Local,3391,0
62.76761981612592,11,Groceries,Local,2654,0
386.98503294624885,2,Retail,Local,3562,0
3.704007079277328,19,Dining,Local,814,0
130.63484137135518,13,Groceries,Local,1761,0
119.42075063803068,15,Crypto,Domestic,2306,1
37.13856872171957,17,Electronics,Local,2930,0
84.0253418642814,9,Travel,Domestic,2452,0
158.4467587332559,22,Online Subscription,Domestic,1248,0
194.8146260953896,14,Retail,Domestic,771,0
0.10756736589646303,9,Retail,Local,2596,0
414.3445122337221,0,Groceries,Local,261,0
26.963294898389925,18,Electronics,Local,3348,0
39.90382847880209,1,Travel,Domestic,1795,0
45.87149835041901,12,Online Subscription,Domestic,771,0
5.783081632752945,15,Electronics,Local,3428,0
19.696158351699864,7,Retail,International,2374,0
644.1015168376149,2,Dining,Local,3047,0
56.797934357528625,20,Crypto,Domestic,228,0
18.376186039928545,18,Dining,Domestic,2648,0
16.973836835226738,13,Retail,International,3375,0
190.65582696727276,10,Dining,International,3174,0
289.2076832263389,11,Retail,Local,3365,0
44.549255470663404,10,Online Subscription,Local,8,0
3.169681808418834,10,Retail,Local,614,0
37.86461837716389,21,Retail,Domestic,2673,0
8.72633170905542,20,Dining,Domestic,2256,0
16.37096999638134,17,Retail,Local,3435,0
84.71523732404343,9,Electronics,Local,2945,0
39.18881368278883,15,Groceries,Local,1069,0
108.83378359328532,7,Groceries,Local,2506,0
43.85269409949476,5,Groceries,Local,522,0
423.36091084703827,18,Electronics,Domestic,2390,0
354.57968826149346,12,Retail,Local,2280,1
125.48547851648249,14,Crypto,Domestic,1769,0
65.64184875405172,12,Retail,Local,1503,0
71.9830985530937,0,Dining,Domestic,1988,0
79.61657152376144,20,Online Subscription,Domestic,1963,0
195.06116964860064,1,Groceries,Local,1367,0
90.12321624369909,12,Dining,Domestic,2217,0
291.45359155459124,1,Dining,Local,2316,0
432.61464423332484,10,Groceries,International,749,0
61.40880577272515,12,Dining,Domestic,1288,0
123.38402486487149,9,Groceries,Domestic,892,0
14.98242133077566,22,Groceries,Local,3373,0
33.559504945336194,21,Dining,Local,600,0
80.02863657170508,14,Online Subscription,Local,2714,0
34.63907400480667,0,Groceries,Local,2390,0
313.80060702967114,13,Dining,Domestic,107,0
25.847294116480434,9,Groceries,Local,159,0
91.22741049346358,17,Retail,Local,3426,0
139.59619677004858,10,Retail,Local,3621,0
176.58206054667272,6,Travel,DarkWeb,2507,0
72.44980381089043,14,Online Subscription,International,2120,0
304.99717375338156,2,Groceries,Local,2681,1
126.01031091158674,1,Groceries,Local,3244,1
86.84098767429394,21,Groceries,Local,227,0
10.441203856691034,7,Crypto,Local,2777,0
93.73624014889877,7,Retail,International,607,0
257.8342217035425,10,Groceries,Domestic,3249,0
142.99807414338645,15,Groceries,International,2647,0
267.71381308421564,1,Dining,Domestic,1960,0
102.1862511579247,21,Groceries,Domestic,102,0
18.91302528001725,4,Online Subscription,Domestic,3396,1
2.060058473798736,6,Retail,Domestic,1380,0
54.19273589389286,19,Retail,Domestic,1151,0
179.59450661597808,12,Dining,Local,1418,0
234.28292288826674,1,Groceries,Domestic,2630,0
52.59388458806213,2,Retail,Local,2783,0
102.67388724645917,8,Online Subscription,International,260,0
81.99872763234609,9,Dining,Local,277,0
79.2778815076406,23,Retail,Local,810,0
39.46768132817658,12,Online Subscription,Local,596,0
21.99181832371732,20,Groceries,International,465,0
32.8519188670624,12,Retail,International,3444,0
8.538321871311876,4,Dining,Domestic,2182,0
33.121455620239345,22,Online Subscription,Local,3327,0
1.3865230991334543,6,Groceries,Local,1547,0
148.0304793763044,16,Retail,Local,1746,0
57.05195298571762,14,Groceries,DarkWeb,2935,1
542.5938765123483,4,Groceries,Domestic,2121,0
32.29808166794911,23,Online Subscription,International,2700,0
63.65787554471882,6,Retail,Domestic,3359,0
66.43793841725508,1,Travel,Domestic,171,0
1.2731118695036583,23,Retail,Local,2746,0
274.1465073991549,17,Retail,Local,3634,0
4.877620309580431,9,Online Subscription,International,247,1
422.46186944746574,0,Dining,Local,354,0
333.9469087486313,13,Groceries,Domestic,2089,0
115.02613559136898,18,Groceries,Domestic,2160,0
117.65639481063904,15,Groceries,Local,2764,0
159.1012302973772,18,Dining,Local,1905,0
73.42078978685376,5,Electronics,Local,461,0
156.28756776042349,11,Online Subscription,Domestic,3277,0
6.870216445845418,2,Electronics,Local,2687,0
8.33445858499721,6,Crypto,Local,2114,1
91.66055919483973,23,Dining,Domestic,1393,0
119.6503076075221,2,Groceries,Local,461,0
328.14442807479446,16,Retail,Local,546,0
16.582867888000475,14,Travel,Local,1498,0
259.44276152595114,18,Dining,Local,710,0
35.36733839088825,18,Retail,Domestic,2005,0
75.15200044279615,22,Groceries,International,44,0
57.10177531826527,10,Dining,Local,1789,1
76.66266680496149,20,Dining,International,1359,0
24.46530575724671,19,Dining,Local,3427,0
105.04694133331519,1,Travel,Domestic,1372,0
242.65271604963894,6,Groceries,Domestic,3434,0
87.38423373910213,18,Crypto,Local,3462,0
101.18225513309842,6,Groceries,Local,3557,0
283.34061827300667,9,Electronics,Local,1832,0
183.65598000290316,11,Retail,Domestic,1286,0
101.13539213028521,22,Online Subscription,Local,75,0
44.69939134079916,17,Groceries,Local,1550,0
324.32795541753677,22,Retail,Local,1915,0
129.06469980689326,5,Travel,Local,468,0
37.49006065942988,19,Groceries,Domestic,5,0
47.02584794259076,20,Groceries,Domestic,2349,0
243.78410353599244,7,Dining,Domestic,1211,0
6.772445868219958,4,Groceries,Local,1225,0
725.9856036806511,2,Groceries,Local,3550,0
20.94995679202965,1,Retail,Local,1514,0
238.49568755646578,21,Groceries,Domestic,3371,0
75.32332689867974,5,Retail,Local,2534,0
101.65492194472566,6,Travel,International,949,0
318.85496469328325,7,Retail,Local,2299,0
79.8868762768982,3,Groceries,DarkWeb,667,0
115.66428248242075,11,Retail,Domestic,3448,0
7.583455278014606,23,Dining,Domestic,3269,0
0.35253502557917316,11,Dining,Local,69,0
42.115874397865916,16,Dining,Local,2608,0
171.18871660834444,21,Electronics,Domestic,1273,0
19.39076765204831,21,Online Subscription,Domestic,232,0
18.115454241213605,18,Groceries,Local,3535,0
79.38933272566912,8,Dining,Local,1647,0
156.54918780253584,11,Dining,Domestic,2377,0
186.75672047666427,20,Crypto,International,1903,0
29.484494940725863,16,Crypto,Local,793,0
12.440106481737216,22,Dining,Local,1160,0
423.0074910202141,9,Dining,Domestic,1614,0
45.30090232030952,18,Retail,Domestic,2791,0
287.95239017841084,10,Dining,Local,767,0
298.70520485197807,19,Groceries,Local,1696,0
222.10565249593353,21,Retail,Domestic,2527,0
27.738790725327995,23,Dining,Local,1085,0
258.728542925295,12,Retail,Local,87,0
219.963424377643,3,Dining,Domestic,2028,0
136.21973755532446,14,Online Subscription,Local,3585,0
61.69275959957042,11,Retail,Local,1183,0
45.67512864574703,23,Retail,Local,3015,0
19.49737667497438,9,Online Subscription,Domestic,2447,0
106.92813433525747,21,Dining,Local,2794,0
132.01583581492443,6,Groceries,Local,1606,0
66.78822124627601,23,Groceries,Local,1424,0
96.7561783234282,1,Groceries,Local,2510,0
67.76903626477768,20,Groceries,Domestic,2412,0
153.66746450937273,6,Online Subscription,International,81,0
347.2885684586781,7,Dining,Domestic,2762,0
26.854693517884293,20,Groceries,Local,2141,0
72.04659907685702,18,Online Subscription,Local,2922,0
22.775010709042068,5,Retail,Local,72,0
147.10189780099893,20,Dining,Local,1081,0
195.7738121188512,7,Groceries,Local,1547,0
403.044757864982,21,Groceries,Local,2555,0
49.04077859883132,19,Dining,Domestic,1682,0
449.99480064747814,3,Travel,Domestic,1453,0
9.80285532457517,19,Groceries,Domestic,720,0
138.57808788277487,23,Retail,Local,1627,0
8.82446218036775,8,Crypto,Domestic,2647,0
336.32822199268253,4,Retail,Local,2446,0
113.19246078402556,5,Dining,Local,2508,1
166.0034815514983,18,Online Subscription,Local,2669,0
267.188753234779,11,Online Subscription,Local,3355,0
24.43266517545386,4,Retail,Local,2253,1
5.903392006887914,4,Travel,Local,3024,0
316.6474425463684,17,Retail,Local,97,0
56.73584509626851,5,Online Subscription,Domestic,2520,0
20.713362974303323,8,Crypto,Local,1484,0
94.79687290453472,10,Retail,Local,265,0
136.80972940353828,22,Retail,Local,269,1
4.719049578938357,13,Retail,Local,941,0
48.2159572256257,23,Online Subscription,Domestic,264,0
5.002477454234389,1,Online Subscription,Local,2872,0
81.79583998957287,13,Groceries,Local,3064,0
338.21220609977837,18,Online Subscription,Domestic,3538,0
608.1452659849839,9,Online Subscription,Domestic,1633,0
152.02251820291818,4,Online Subscription,Local,7,0
26.445738842353673,22,Online Subscription,Local,3200,0
354.42893173046326,3,Groceries,International,399,0
108.92738022051503,6,Dining,Domestic,184,0
25.04094628186147,23,Online Subscription,International,2664,0
382.1322510042838,12,Electronics,International,3156,0
212.4938926295967,9,Groceries,Domestic,2488,0
197.3503761127345,9,Retail,Local,2853,0
185.2579769901191,3,Online Subscription,Domestic,3648,0
33.53526268917022,15,Online Subscription,Domestic,3305,0
35.54961591357692,14,Retail,Local,1553,0
174.85374448863692,20,Groceries,Domestic,93,0
37.215896081844754,10,Online Subscription,Domestic,2837,0
86.61740009080309,18,Online Subscription,Local,1614,0
228.49028857683712,20,Online Subscription,Local,2525,0
229.83856077518058,23,Online Subscription,Local,2409,0
90.56777272245934,2,Dining,Domestic,111,0
235.66961718819113,14,Crypto,Domestic,1366,1
273.60068652948854,15,Online Subscription,Local,308,0
159.53416152440337,13,Retail,Local,417,0
38.898375497700734,4,Electronics,Local,77,0
48.03322360730472,16,Electronics,Local,2794,0
56.715686653195085,17,Online Subscription,Local,607,0
18.631238165550904,18,Retail,Local,3340,0
47.85725788489832,0,Retail,Local,3424,0
35.26709127138978,8,Dining,Local,1070,0
91.1359315472434,20,Groceries,Domestic,1350,0
358.61010039118656,13,Retail,International,3531,0
16.552661632301987,19,Retail,Local,3454,0
191.0884507720679,20,Groceries,Local,2263,0
174.36849973530258,19,Electronics,DarkWeb,2887,0
15.098107712360417,20,Retail,International,441,0
383.7618054242711,22,Retail,Local,788,0
126.06350236688718,10,Dining,Local,580,0
67.81878573006283,23,Groceries,Local,3413,0
211.91952041911688,1,Travel,Local,1324,0
44.63268358714282,19,Dining,Local,1310,0
177.38544283330282,23,Retail,Local,3481,0
6.078182147037183,22,Retail,Domestic,1823,0
274.33327891532423,4,Retail,Local,639,0
89.17751791277236,21,Retail,Domestic,3458,0
151.8760254583084,23,Groceries,Local,3540,0
37.507435245766665,14,Groceries,Local,2542,0
169.54967915531773,11,Retail,Domestic,1769,0
221.91960710196105,13,Online Subscription,Domestic,1718,0
96.14390122157833,10,Dining,Local,526,0
144.24301009323003,20,Groceries,Local,1638,0
91.4108004519939,8,Groceries,Local,2199,0
336.77677960710133,19,Retail,Local,1861,0
103.33418949821676,7,Dining,Local,2740,0
276.59254138724987,11,Groceries,Local,891,0
242.43317370977365,2,Retail,Local,3027,1
79.27331066192117,20,Groceries,Local,1202,0
39.22117497602735,14,Retail,Domestic,1991,0
78.15213592235347,7,Dining,Local,2773,0
